Project,Prompt,Dataset,Article,Confidence,Decision,is_true,ParsedDecision_U2,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,6ca1a5cc-81c5-4e2b-b55b-85e17d130438,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,ebbe13f0-d2ce-4971-ba31-08eb96572fe9,8.0,TP,True,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,a72b14be-3613-42a9-b1f6-100ad20fc076,5.0,UK,False,MAYBE_EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,72034d4f-72d7-4607-83f9-d8307884fdbd,8.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,e59303f2-36ee-4bed-9268-40bbbcd34618,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,8af599be-e9fa-4dab-9d99-2016b65cb206,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,fa881eef-7b2d-4a48-aea9-fa6d171a4ca7,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,b8b7b303-872a-40b4-943b-a40aeabfb687,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,9a1c2833-49f2-43ef-917b-3e7052b2cdfa,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,0c53ce5c-978b-4087-bae5-7ab9604341cb,8.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,3963c72a-0062-496f-a72f-3ed00a221dc3,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,636d658e-6ee3-4913-be7a-9bddd154d51a,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,04f63cbc-4291-424e-8f9a-9aad24c15e34,8.0,TP,True,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,7804365f-c4f9-445e-8d43-070ee7068849,5.0,UK,False,MAYBE_EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,4c172f15-43ac-420e-a340-abe0cc4f37a2,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,81b2c5a3-dc55-4293-8bd2-4ba028135bda,5.0,UK,False,MAYBE_EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,d2de162f-7fe0-4038-a63a-bf7fb4826e2e,8.0,TP,True,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,32698fa6-7771-4b84-815b-3cf25edd9021,5.0,UK,False,MAYBE_EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,509bf103-2f6f-4392-94c7-56316c19c2e3,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,27ea8a31-fbd5-40a0-b214-c9a7bbb9a54c,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,aeebbc48-97dd-48d3-8d28-f9433bd19a68,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,48746442-1394-46d2-920f-b16e13a3d44f,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,8ee9310d-ea84-4c7d-b0f5-ee9508c1eed1,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,3c19b5fe-ef63-4be3-8e04-f259fa57ef2a,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,cb7670bd-d035-4f67-ac86-cac37ebf7250,4.0,UK,False,MAYBE_EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,314dc95e-1480-46ef-b5b7-6e902042450c,7.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,7f558a91-e3ff-4896-8a18-3d7f156f1c91,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,bb8016e3-5358-4b52-a364-7cd2cde5b29e,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,388a87fc-208d-4b21-a82e-84e211936128,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,7ae0a0af-5e9f-4712-a0d9-dab47a81f47d,8.0,FN,False,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,ceae0e7c-c56b-4ac4-8e01-2e954ee32adb,7.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,4fdb0b89-7291-4693-a6e7-d644e80b43f6,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,eb566044-7d4a-4b3b-8eff-1fbb3d9a9961,5.0,UK,False,MAYBE_EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,29b64c60-e7c8-4808-bc7b-f36676cd2fa7,7.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,e0b58431-6dde-43a1-b13a-88de5d26ed7c,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,e3fb7405-5129-4062-82ee-af977d876ca6,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,fede7b4e-70e4-46b6-b915-19ce5a0ded16,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,12d87341-3652-4b9e-b0c5-27d19de7bdb3,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,4b2215c6-795e-4092-ade3-3abf841ec194,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,784a99a4-677d-49dd-86cc-022d5513bfbe,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,b506b655-1eda-4b0f-a3d5-c3cdf5c58d5e,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,f8264505-2645-454d-957c-10753bc6085d,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,fa37fd81-7a71-4a22-89c5-5d4567b72979,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,48cd41e6-9533-4d15-a5ff-3b497df21d5e,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,8358a15d-2f4a-4a3a-8947-d1dd6c7ce0e8,5.0,UK,False,MAYBE_EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,33685569-8bb0-49a6-94c1-d9d1f4aaa87d,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,8dd5a741-2329-4ca4-bed2-7faf632920a8,5.0,UK,False,MAYBE_EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,581481f1-1b7c-497d-b755-4b91a08faccb,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,04452c95-9d8e-4bc6-b10f-b45c8149eccf,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,3c0dd299-7b86-4305-9daf-fd60c0ef6d00,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,411bf8f0-663d-47e8-931a-de086c34830b,5.0,UK,False,MAYBE_EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,ae8f2532-1bc3-4b8d-9176-be3edf8de8b5,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,792d6e28-9dd5-49a0-85f4-be770cf3f401,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,059067af-7d90-4883-9e85-baddfafa44e1,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,13870f83-3cd0-4112-9bdf-4c5ce4e5bad6,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,4dfb203d-b500-4e60-af11-0ef4ca99d979,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,06ca58d8-8a43-4112-a85e-3bb7e40483fe,7.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,5b06840a-8b01-4a4c-bba9-2d3ef6f6a2b5,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,32e70fb0-1138-4558-b5b6-aadec40987e4,8.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,0b14535c-977d-444a-b88b-4e92e2d3b180,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,cb9ef7ee-c83a-42d5-b568-e43b02a59ee6,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,8f9f6afa-1d7f-4aa8-b0db-2baeaf769a3a,7.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,a99cd328-1d1e-4daa-8550-5e347b0aec0d,5.0,UK,False,MAYBE_EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,520d5950-e010-4e96-bf1a-1ef54749d554,6.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,b1dc76f4-1dfd-48c2-812a-d93d3ebd4b26,7.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,a202ef7a-a32a-42d5-a1ca-5cd5faed6f13,7.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,f7ec2f40-18f8-4b95-bf35-b337c2c28fbf,7.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,6076995a-df69-4761-81b6-da0ec80c6279,8.0,TP,True,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,1aadd877-343a-4064-b3ca-f90ef56e14b3,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,2be5a2d5-00e1-4bba-bea5-34a693355d6d,6.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,6f595f10-07f1-47c1-b0f4-4cae557b4f21,7.0,FP,False,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,73fb513c-73c9-457e-90dd-ae1d35eb954f,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,537d0140-e4e8-4322-bd4e-3eb9ae75ad19,5.0,UK,False,MAYBE_EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,458d3f4b-a213-4e6e-add3-441f24652e86,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,fa53b791-efcf-46c3-90ed-bc2330dfd248,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,797e6a45-56ea-4ed7-8fe3-528e8e52b44b,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,cd7b482f-061e-4c36-96fe-31166153df84,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,abd0ad0a-7fc5-4d71-9971-f54e3d6b2cf3,4.0,UK,False,MAYBE_EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,b6f853f3-5ea4-4424-b005-3d0f136744b4,5.0,UK,False,MAYBE_EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,22db63cf-6b7e-440f-81bd-051619b9511b,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,4296bd96-fea9-47e8-8433-fab156c65cf6,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,d5cf2068-d4f9-4118-b0c9-f740853e69c7,7.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,e5e114ce-119c-4e9f-a8c1-54920e476bef,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,9c276a90-43ca-4ced-b334-a15b122b91ae,8.0,FN,False,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,1fb3f8d6-6431-4d97-9c28-a71290dd5f26,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,4901beea-b34d-4e26-afc5-c2b863150edd,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,b341bdfc-f2f9-4dc9-b41c-e4c8aaf4223a,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,3775314f-7344-46b0-8ee3-737614da1b36,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,44f81731-158e-4bf8-802c-4c369ff1776f,8.0,TP,True,INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,299277df-7f15-4d8d-addb-49a1a8cac4b6,5.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,e608f2e6-e276-45c3-95d3-93bfef0ee6a6,8.0,TN,True,EXCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,af10d70d-edf4-485a-a66e-09cb08e9a30f,4.0,UK,False,MAYBE_INCLUDE,
Std-U2-Cy-Rn-EXn-INn-A-SH0-EXPn-RQy-SIMPLE-TRUSTSE-FINAL-GPT-4-TURBO,Std-U2-Cy-SH0-RQy-SIMPLE,TRUSTSE,07f4d855-9681-4732-b11d-3eac86fc7b3b,8.0,TN,True,EXCLUDE,
