project	key	title	abstract	doi	decision	mode	exclusion_criteria	reviewer_count
RL4SE	Shafi2017	Scenario-based multi-period program optimization for capability-based planning using evolutionary algorithms		https://doi.org/10.1016/j.asoc.2016.07.009	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shah2018	Dynamic Optimization of the Level of Operational Effectiveness of a CSOC Under Adverse Conditions		https://doi.org/10.1145/3173457	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shah2020	Neural Approximate Dynamic Programming for On-Demand Ride-Pooling	On-demand ride-pooling (e.g., UberPool, LyftLine, Grab-Share) has recently become popular because of its ability to lower costs for passengers while simultaneously increasing revenue for drivers and aggregation companies (e.g., Uber). Unlike in Taxi on Demand (ToD) services - where a vehicle is assigned one passenger at a time - in on-demand ride-pooling, each vehicle must simultaneously serve multiple passengers with heterogeneous origin and destination pairs without violating any quality constraints. To ensure near real-time response, existing solutions to the real-time ride-pooling problem are myopic in that they optimise the objective (e.g., maximise the number of passengers served) for the current time step without considering the effect such an assignment could have on assignments in future time steps. However, considering the future effects of an assignment that also has to consider what combinations of passenger requests can be assigned to vehicles adds a layer of combinatorial complexity to the already challenging problem of considering future effects in the ToD case. A popular approach that addresses the limitations of myopic assignments in ToD problems is Approximate Dynamic Programming (ADP). Existing ADP methods for ToD can only handle Linear Program (LP) based assignments, however, as the value update relies on dual values from the LP. The assignment problem in ride pooling requires an Integer Linear Program (ILP) that has bad LP relaxations. Therefore, our key technical contribution is in providing a general ADP method that can learn from the ILP based assignment found in ride-pooling. Additionally, we handle the extra combinatorial complexity from combinations of passenger requests by using a Neural Network based approximate value function and show a connection to Deep Reinforcement Learning that allows us to learn this value-function with increased stability and sample-efficiency. We show that our approach easily outperforms leading approaches for on-demand ride-pooling on a real-world dataset by up to 16\%, a significant improvement in city-scale transportation problems.		Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shahbazi2020	Toward Social Media Content Recommendation Integrated with Data Science and Machine Learning Approach for E-Learners	Electronic Learning (e-learning) has made a great success and recently been estimated as a billion-dollar industry. The users of e-learning acquire knowledge of diversified content available in an application using innovative means. There is much e-learning software available-for example, LMS (Learning Management System) and Moodle. The functionalities of this software were reviewed and we recognized that learners have particular problems in getting relevant recommendations. For example, there might be essential discussions about a particular topic on social networks, such as Twitter, but that discussion is not linked up and recommended to the learners for getting the latest updates on technology-updated news related to their learning context. This has been set as the focus of the current project based on symmetry between user project specification. The developed project recommends relevant symmetric articles to e-learners from the social network of Twitter and the academic platform of DBLP. For recommendations, a Reinforcement learning model with optimization is employed, which utilizes the learners' local context, learners' profile available in the e-learning system, and the learners' historical views. The recommendations by the system are relevant tweets, popular relevant Twitter users, and research papers from DBLP. For matching the local context, profile, and history with the tweet text, we recognized that terms in the e-learning system need to be expanded to cover a wide range of concepts. However, this diversification should not include such terms which are irrelevant. To expand terms of the local context, profile and history, the software used the dataset of Grow-bag, which builds concept graphs of large-scale Computer Science topics based on the co-occurrence scores of Computer Science terms. This application demonstrated the need and success of e-learning software that is linked with social media and sends recommendations for the content being learned by the e-Learners in the e-learning environment. However, the current application only focuses on the Computer Science domain. There is a need for generalizing such applications to other domains in the future.	https://dx.doi.org/10.3390/sym12111798	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shahmardan2020	Truck scheduling in a multi-door cross-docking center with partial unloading - Reinforcement learning-based simulated annealing approaches	In this paper, a truck scheduling problem at a cross-docking center is investigated where inbound trucks are also used as outbound. Moreover, inbound trucks do not need to unload and reload the demand of allocated destination, i.e. they can be partially unloaded. The problem is modeled as a mixed integer program to find the optimal dock-door and destination assignments as well as the scheduling of trucks to minimize makespan. Due to model complexity, a hybrid heuristic-simulated annealing is developed. A number of generic and tailor-made neighborhood search structures are also developed to efficiently search solution space. Moreover, some reinforcement learning methods are applied to intellectually learn more suitable neighborhood search structures in different situations. Finally, the numerical study shows that partial unloading of compound trucks has a crucial impact on makespan reduction.	https://dx.doi.org/10.1016/j.cie.2019.106134	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shahmardan2020a	Truck scheduling in a multi-door cross-docking center with partial unloading endash Reinforcement learning-based simulated annealing approaches		https://doi.org/10.1016/j.cie.2019.106134	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shahverdi2022	Irrigation canal control using enhanced fuzzy SARSA learning	Fuzzy SARSA learning (FSL) is a robust reinforcement learning (RL) technique that represents successful solutions in various industrial problems. Water management in irrigation canals is one of these problems where an FSL agent interacts with the canal environment to control the gates. FSL often requires a large number of interactive experiences and takes a long time in real-life problems. To reduce the iteration and speed up the learning process, an enhanced FSL (EFSL) was developed to accelerate the process of policy learning. A MATLAB program was written, and combined with the irrigation canal conveyance system simulation (ICSS) model. To evaluate the proposed idea, the E1R1 Dez canal, located in the south-west of Iran, was considered as a case study. Standard performance indicators were used for assessing the results based on considered water delivery scenarios, showing a shorter learning time with reasonable performance in controlling water depth changes within the canal.	https://dx.doi.org/10.1002/ird.2684	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shakarami2020	A survey on the computation offloading approaches in mobile edge computing: A machine learning-based perspective	With the rapid developments in emerging mobile technologies, utilizing resource-hungry mobile applications such as media processing, online Gaming, Augmented Reality (AR), and Virtual Reality (VR) play an essential role in both businesses and entertainments. To soften the burden of such complexities incurred by fast developments of such serving technologies, distributed Mobile Edge Computing (MEC) has been developed, aimed at bringing the computation environments near the end-users, usually in one hop, to reach predefined requirements. In the literature, offloading approaches are developed to connect the computation environments to mobile devices by transferring resource-hungry tasks to the near servers. Because of some rising problems such as inherent software and hardware heterogeneity, restrictions, dynamism, and stochastic behavior of the ecosystem, the computation offloading issues consider as the essential challenging problems in the MEC environment. However, to the best of the author's knowledge, in spite of its significance, in machine learning-based (ML-based) computation offloading mechanisms, there is not any systematic, comprehensive, and detailed survey in the MEC environment. In this paper, we provide a review on the ML-based computation offloading mechanisms in the MEC environment in the form of a classical taxonomy to identify the contemporary mechanisms on this crucial topic and to offer open issues as well. The proposed taxonomy is classified into three main fields: Reinforcement learning-based mechanisms, supervised learning-based mechanisms, and unsupervised learning-based mechanisms. Next, these classes are compared with each other based on the essential features such as performance metrics, case studies, utilized techniques, and evaluation tools, and their advantages and weaknesses are discussed, as well. Finally, open issues and uncovered or inadequately covered future research challenges are argued, and the survey is concluded.	https://dx.doi.org/10.1016/j.comnet.2020.107496	Excluded	new_screen	E5: Other not a paper,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shakshuki2006	RL-Agent That Learns in Collaborative Virtual Environment	Today, collaborative virtual environments consider intelligent software agents as essential part of the environment. In these environments, there is a need of agents that have the ability to learn user actions, which are gained from the experience of interactions with the users. This learning capability will predict the future actions of the user and provide better solutions to them. Collaborative virtual workspace (CVW) is a collaborative virtual environment where agents can be created and perform important tasks for the user. This paper presents an agent with the ability to monitor the user's actions and has the learning capability using reinforcement learning algorithm. To demonstrate the feasibility of this agent, it is implemented and demonstrated in FCVW an extension of CVW, an environment for collaboration and knowledge management	https://dx.doi.org/10.1109/ITNG.2006.116	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shang2019	Environment Reconstruction with Hidden Confounders for Reinforcement Learning based Recommendation		https://doi.org/10.1145/3292500.3330933	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shang2020	Reinforcement Learning-Based Solution to Power Grid Planning and Operation Under Uncertainties	With the ever-increasing stochastic and dynamic behavior observed in today's bulk power systems, securely and economically planning future operational scenarios that meet all reliability standards under uncertainties becomes a challenging computational task, which typically involves searching feasible and suboptimal solutions in a highly dimensional space via massive numerical simulations. This paper presents a novel approach to achieving this goal by adopting the state-of-the-art reinforcement learning algorithm, Soft Actor Critic (SAC). First, the optimization problem of finding feasible solutions under uncertainties is formulated as Markov Decision Process (MDP). Second, a general and flexible framework is developed to train SAC agent by adjusting generator active power outputs for searching feasible operating conditions. A software prototype is developed that verifies the effectiveness of the proposed approach via numerical studies conducted on the planning cases of the SGCC Zhejiang Electric Power Company.	https://dx.doi.org/10.1109/MLHPCAI4S51975.2020.00015	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shang2020a	Occurrence Frequency and All Historical Failure Information Based Method for TCP in CI		https://doi.org/10.1145/3379177.3388903	Included	conflict_resolution		4
RL4SE	Shapiro2001	Using background knowledge to speed reinforcement learning in physical agents		https://doi.org/10.1145/375735.376305	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Sharbaf2022	Automatic resolution of model merging conflicts using quality-based reinforcement learning	Modeling is an activity in the software development life cycle in which different experts and stakeholders collaborate as a team. In collaborative modeling, adhering to the optimistic versioning paradigm allows users to apply concurrent changes to the same model. In such a situation, conflicts may arise. To have an integrated yet consistent merged model, conflicts have to be resolved. To this end, automation is currently at its limit or is not supported at all, and user interaction is often required. To alleviate this flaw, there is an opportunity to apply Artificial Intelligence techniques in a collaborative modeling environment to empower the provisioning of automated and intelligent decision-making. In this paper, we propose the use of reinforcement learning algorithms to achieve merging conflict resolution with a high degree of automation. This enables the personalized and quality-based integration of model versions. To evaluate our idea, we demonstrate the resolution of UML class diagram conflicts using a learning process in an illustrative modeling scenario. We also show the applicability of our approach through a proof of concept implementation and assess its accuracy compared to the greedy and search-based algorithms. Moreover, we conducted an experience with five experts to evaluate the satisfaction of actual users with the selection of resolution actions for different conflicts. The result of the assessment validates our proposal with various syntactic and semantic conflicts.	https://dx.doi.org/10.1016/j.cola.2022.101123	Included	new_screen		4
RL4SE	Sharma2017	Literature survey of statistical, deep and reinforcement learning in natural language processing	This paper underlines the necessity to incorporate Deep learning and Neural networking in language models under scrutiny for Natural Language Processing. The paper describes various statistical models proposed and the limitations incurred in the same due to limited intelligence of a machine. We have discussed different neural networks highlighting the importance of Convolutional Neural Networking. We have discussed about open source software TensorFlow that works on Deep learning and the edge it has over the conventional models. Also we have recommended Reinforcement learning as an extension to neural networking which is widely used in gaming for the purpose of Natural Language Processing. We can utilize the reward-driven algorithm for better results.	https://dx.doi.org/10.1109/CCAA.2017.8229841	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Sharma2005	A safe and consistent game-theoretic controller for nonlinear systems			Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shastha2020	Application of Reinforcement Learning to a Robotic Drinking Assistant	Meal assistant robots form a very important part of the assistive robotics sector since self-feeding is a priority activity of daily living (ADL) for people suffering from physical disabilities like tetraplegia. A quick survey of the current trends in this domain reveals that, while tremendous progress has been made in the development of assistive robots for the feeding of solid foods, the task of feeding liquids from a cup remains largely underdeveloped. Therefore, this paper describes an assistive robot that focuses specifically on the feeding of liquids from a cup using tactile feedback through force sensors with direct human-robot interaction (HRI). The main focus of this paper is the application of reinforcement learning (RL) to learn what the best robotic actions are, based on the force applied by the user. A model of the application environment is developed based on the Markov decision process and a software training procedure is designed for quick development and testing. Five of the commonly used RL algorithms are investigated, with the intention of finding the best fit for training, and the system is tested in an experimental study. The preliminary results show a high degree of acceptance by the participants. Feedback from the users indicates that the assistive robot functions intuitively and effectively.	https://dx.doi.org/10.3390/robotics9010001	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	She2022	BCLB: Blockchain-based Controller Load Balance for Safe and Reliable Resource Optimization	Controller in software-defined network (SDN) can realize the intelligent load balancing of switches. However, the controller is lacking in the ability of global load management and control methods for managing multi-domain controllers. With the benefits of realizing decentralized, traceable, and trusted data sharing, blockchain can provide controllers with information such as inter-domain links and the global view to assist achieving global controller load balancing. We propose one global controller load-balancing method based on blockchain in this paper. Our proposed method adopts in-band telemetry (INT) so as to sense the status of each network domain, and combine the load of the controller itself. This enables to package and upload the chain to form a decentralized data-sharing model. Based on the load and network domain status of the global controller, combined with deep reinforcement learning (DRL) algorithm analysis, a specific solution is obtained, and some edge switches in the network domain of the overloaded controller are selected for migration, thereby achieving global load balancing. The method in this paper can not only integrate global information and reduce migration costs, but also ensure that domain information is not leaked. Simulation results show its convergence and effectiveness.	https://dx.doi.org/10.1109/GCWkshps56602.2022.10008562	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Sheikhi2016	Demand side management for a residential customer in multi-energy systems		https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961801765&doi=10.1016\%2fj.scs.2016.01.010&partnerID=40&md5=b4bbaadeb9a08439c4d5e7832bffed47	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shen2007	An Adaptive Markov Game Model for Threat Intent Inference	In an adversarial military environment, it is important to efficiently and promptly predict the enemy's tactical intent from lower level spatial and temporal information. In this paper, we propose a decentralized Markov game (MG) theoretic approach to estimate the belief of each possible enemy course of action (ECOA), which is utilized to model the adversary intents. It has the following advantages: (1) It is decentralized. Each cluster or team makes decisions mostly based on local information. We put more autonomies in each group allowing for more flexibilities; (2) A Markov decision process (MDP) can effectively model the uncertainties in the noisy military environment; (3) It is a game model with three players: red force (enemies), blue force (friendly forces), and white force (neutral objects); (4) Correlated-Q reinforcement learning is integrated. With the consideration that actual value functions are not normally known and they must be estimated, we integrate correlated-Q learning concept in our game approach to dynamically adjust the payoffs function of each player. A simulation software package has been developed to demonstrate the performance of our proposed algorithms. Simulations have verified that our proposed algorithms are scalable, stable, and satisfactory in performance.	https://dx.doi.org/10.1109/AERO.2007.352800	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shen2016	A fast method to prevent traffic blockage by signal control based on reinforcement learning	In this paper, we present an efficient and fast way to prevent traffic blockage by controlling traffic signal. A new model is adopted to out program which is fused and developed by probabilistic model and cellular automatic model (CA model). Based on this model, we used wavelet neural network (WNN) for predicting traffic flow and use this data to improve the green or red light time sitting. Q-learning algorithm, as one of the reinforcement learning methods, also is applied to project the phase of traffic light from different intersections. Considering the requirement of model response rate, we also develop this algorithm for a fast respond to the complex and fickle traffic condition. Finally, a simulation study is carried out to evaluate out method and the result shows that this method can avoid traffic blockage efficiently.		Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shen2021	Simulation-based Model Learning for Optimization of Building Energy Management	In this paper, we present a reinforcement learning based method for building energy management, which introduces a transition-model learning from building energy simulation software. The transition-model receives state from simulation model and returns cost-to-go to control strategy. The method is intended to combat two main gaps when integrating simulation program and optimization algorithm in building energy management, which are nonanalytical and nonlinear computation for simulation program and requirement of optimization algorithms for system dynamics. The method is realized on EnergyPlus, which interact with python program in functional mock-up interface (FMI) standard. The numerical test results show that the transition-model introduced can estimate cost-to-go to a certain extent and significantly improve efficiency of control.	https://dx.doi.org/10.1109/CASE49439.2021.9551522	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shi2020	Reinforcement Learning Based Test Case Prioritization for Enhancing the Security of Software	In order to enhance the security of software, each system update needs to perform regression test. Regression testing in a continuous integration environment requires test cases to meet the needs of rapid feedback. Therefore, it is necessary to enable test cases to be effectively sorted within a certain time range so that more failure data could be discovered and the fault detection rate of testing could be improved. Reinforcement learning algorithms interact with the environment, so it is viable to optimize the sorting problem of test case in the process of continuous integration through a reward mechanism. In the development environment of continuous integration, it has been experimentally proven that the execution history of test cases in the last four cycles has a greater impact on the sorting of test cases in the current cycle. Therefore, a new RHE reward function was put forward by using part of weighted information obtained from historical execution result for enhancing the security of the system. Taking the influence of execution time into account, the multi-target sequencing technology for test case is employed with a view to improving the efficiency of defect discovery. It has been found by applying this sorting method to three industrial testing research that: (1) compared with weighted reward function based on the entire historical execution information, the function based on the four historical execution information had a higher capability of detecting faults; (2) The reward function obtained from the weighted historical results could effectively improve the fault detection rate and reduce the time consumed. (3) The multi-objective sorting methods taking execution time into consideration was able to maximize the number of testing cases that had already discovered faults within the available time.	https://dx.doi.org/10.1109/DSAA49011.2020.00076	Included	new_screen		4
RL4SE	Shi2021	Position Control and Production of Various Strategies for Game of Go Using Deep Learning Methods	Computer Go programs have surpassed top-level human players by using deep learning and reinforcement learning techniques. Other than the strength, entertaining Go AI and AI coaches are also interesting directions but have not been well investigated. Some researchers have worked on entertaining beginners or intermediate players. One topic is position control, aiming to make strong programs play close games against weak players. Under such a scenario, the naturalness of the moves is likely to influence weaker players' enjoyment. Another topic is producing various strategies (or preferences), which human players usually have. Some methods for the two topics have been proposed and evaluated for a traditional Monte-Carlo tree search (MCTS) program. However, there are some critical differences between traditional MCTS programs and recent programs based on AlphaGo Zero, such as LeelaZero and KataGo. For example, recent programs do not run random simulations to the ends of games in MCTS, making the existing method for producing various strategies not applicable. In this paper, we first summarize such differences and some resulted problems. We then adapt existing methods as well as propose new methods to solve the problems, where promising results are obtained. For position control, the modified LeelaZero can play gently against a weaker player (48\% of wins against a weaker program, Ray). A human subject experiment shows that the average number of unnatural moves per game is 1.22, while that by a simple method without considering naturalness is 2.29. We also propose a new position control method specifically for endgames. Finally, for producing various strategies, two methods are introduced. In our experiments, center- and edge/corner-oriented strategies are produced by both methods, and human players can successfully identify the strategies.	https://dx.doi.org/10.6688/JISE.202105_37(3).0004	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shin2021	Deep Reinforcement Learning-Based Network Routing Technology for Data Recovery in Exa-Scale Cloud Distributed Clustering Systems	Research has been conducted to efficiently transfer blocks and reduce network costs when decoding and recovering data from an erasure coding-based distributed file system. Technologies using software-defined network (SDN) controllers can collect and more efficiently manage network data. However, the bandwidth depends dynamically on the number of data transmitted on the network, and the data transfer time is inefficient owing to the longer latency of existing routing paths when nodes and switches fail. We propose deep Q-network erasure coding (DQN-EC) to solve routing problems by converging erasure coding with DQN to learn dynamically changing network elements. Using the SDN controller, DQN-EC collects the status, number, and block size of nodes possessing stored blocks during erasure coding. The fat-tree network topology used for experimental evaluation collects elements of typical network packets, the bandwidth of the nodes and switches, and other information. The data collected undergo deep reinforcement learning to avoid node and switch failures and provide optimized routing paths by selecting switches that efficiently conduct block transfers. DQN-EC achieves a 2.5-times-faster block transmission time and 0.4-times-higher network throughput than open shortest path first (OSPF) routing algorithms. The bottleneck bandwidth and transmission link cost can be reduced, improving the recovery time approximately twofold.	https://dx.doi.org/10.3390/app11188727	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shiraga2022	LibForce: C++ Library for Reinforcement Learning		https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139757035&doi=10.3233\%2fFAIA220294&partnerID=40&md5=2e454358042cb564bb057ae8e0816ce2	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shiri2022	E2HRL: An Energy-efficient Hardware Accelerator for Hierarchical Deep Reinforcement Learning		https://doi.org/10.1145/3498327	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shiri2022a	Efficient Language-Guided Reinforcement Learning for Resource-Constrained Autonomous Systems	In this article, we propose an energy-efficient architecture, which is designed to receive both images and text inputs as a step toward designing reinforcement learning agents that can understand human language and act in real-world environments. We evaluate our proposed method on three different software environments and a low power drone named Crazyflie to navigate toward specified goals and avoid obstacles successfully. To find the most efficient language-guided reinforcement learning model, we implemented the model with various configurations of image input sizes and text instruction sizes on the Crazyflie drone GAP8, which consists of eight reduced instruction set computer-V cores. The task completion success rate and onboard power consumption, latency, and memory usage of GAP8 are measured and compared with Jetson TX2 ARM central processing unit and Raspberry Pi 4. The results show that by decreasing 20\% of input image size we achieve up to 78\% energy improvement while achieving an 82\% task completion success rate.	https://dx.doi.org/10.1109/MM.2022.3199686	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shobha2018	Machine Learning		https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051670389&doi=10.1016\%2fbs.host.2018.07.004&partnerID=40&md5=6f7f2011b8e71103d4333f344213645f	Excluded	new_screen	E5: Other not a paper,E5: Other not a paper	4
RL4SE	Shu2012	Transit signal priority strategy based on reinforcement learning algorithm			Excluded	new_screen	E5: Other not a paper,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shukla2020	Flight test validation of a safety-critical neural network based longitudinal controller for a fixed-wing uas		https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092604971&doi=10.2514\%2f6.2020-3093&partnerID=40&md5=8e1c406be32471b64874d6cd955e7ce1	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Shumsky2021	Reverse Engineering the Brain Based on Machine Learning		https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093095004&doi=10.1007\%2f978-3-030-60577-3_1&partnerID=40&md5=a3b863ec527ce266c8ad3e42df47fe0d	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Si2001	Learning programs for decision and control		https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964501368&doi=10.1109\%2fICII.2001.983100&partnerID=40&md5=ad944de3eefdf6760792c077230b71d0	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Si2018	Learning loop invariants for program verification			Included	new_screen		4
RL4SE	Si2019	Learning a meta-solver for syntax-guided program synthesis			Included	new_screen		4
RL4SE	Sibmeunpiam2021	Q-Learning traffic-distributing approach to managing multiple-destination traffic		https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112852772&doi=10.1109\%2fECTI-CON51831.2021.9454892&partnerID=40&md5=428b6a6c862944bdce850651ab0254f4	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Siegel2021	Morals, ethics, and the technology capabilities and limitations of automated and self-driving vehicles	"We motivate the desire for self-driving and explain its potential and limitations, and explore the need for-and potential implementation of-morals, ethics, and other value systems as complementary ""capabilities"" to the Deep Technologies behind self-driving. We consider how the incorporation of such systems may drive or slow adoption of high automation within vehicles. First, we explore the role for morals, ethics, and other value systems in self-driving through a representative hypothetical dilemma faced by a self-driving car. Through the lens of engineering, we explain in simple terms common moral and ethical frameworks including utilitarianism, deontology, and virtue ethics before characterizing their relationship to the fundamental algorithms enabling self-driving. The concepts of behavior cloning, state-based modeling, and reinforcement learning are introduced, with some algorithms being more suitable for the implementation of value systems than others. We touch upon the contemporary cross-disciplinary landscape of morals and ethics in self-driving systems from a joint philosophical and technical perspective, and close with considerations for practitioners and the public, particularly as individuals may not appreciate the nuance and complexity of using imperfect information to navigate diverse scenarios and tough-to-quantify value systems, while ""typical"" software development reduces complex problems to black and white decision-making."	https://dx.doi.org/10.1007/s00146-021-01277-y	Excluded	new_screen	E3: Only conceptual results are reported,E2: Software engineering is not the problem RL is used for	4
RL4SE	Sihananto2022	Reinforcement Learning for Automatic Cryptocurrency Trading	Reinforcement learning as machine learning algorithms can construct software agents, and machines work automatically to determine the superior manners to maximize the algorithm. On the other hand, in recent years, cryptocurrencies are increasingly known because numerous people have used them for investment and trading. People have created automated cryptocurrency trading systems to save time in trading activities. Therefore, researchers are interested in inventing a computerized trading system by implementing a reinforcement learning algorithm. This implementation uses a stable baseline and OpenAi gym with three methods of RNN, such as A2C, ACER, and PPO. The result is that A2C is the best method for low-volume trade like BTC/USDT, while for higher-volume trade in ETH/USDT, the ACER method proved more beneficial. The best BTC/USDT trading method is A2C, with a reward in the testing phase of 0.332. Meanwhile, for ETH/USDT, the best approach is ACER, with the testing phase's reward is 0.257.	https://dx.doi.org/10.1109/ITIS57155.2022.10010206	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Silva2020	Q-Learning Applied to Soft-Kill Countermeasures For Unmanned Aerial Vehicles (UAVs)	This work presents a three-dimensional control algorithm using reinforcement learning to guide an attacking hunter drone capable of performing a global navigation satellite systems (GNSS) repeater attack on the GNSS receiver of a target invader drone. Considering the mission and movement requirements of the hunter drone, a Q-learning algorithm was developed, for which the table with the possible transitions of the states and actions is obtained by the actions that the vehicle can take considering directions and the respective consequences of each action. The learning capability of the proposed algorithm arises from the trial and error by an agent. The penalty calculation is based on the error of the invader position to the hunter's desired position of the attacked drone. The developed algorithm is tested using a software-in-the-loop (SITL) implementation, which is based on the Ardupilot platform. SITL simulations are performed in a developed testbed to emulate operational scenarios, where an unmanned aerial vehicle (UAV) is hijacked and then controlled by an attacking UAV until it reaches the final position desired by the hunter, usually a secure area where the vehicle can be captured without being destroyed. Results, including error metrics and action time, are discussed for different mission scenarios.	https://dx.doi.org/10.1109/PLANS46316.2020.9110222	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Silva2019	A survey of adaptive resonance theory neural network models for engineering applications	This survey samples from the ever-growing family of adaptive resonance theory (ART) neural network models used to perform the three primary machine learning modalities, namely, unsupervised, supervised and reinforcement learning. It comprises a representative list from classic to contemporary ART models, thereby painting a general picture of the architectures developed by researchers over the past 30 years. The learning dynamics of these ART models are briefly described, and their distinctive characteristics such as code representation, long-term memory, and corresponding geometric interpretation are discussed. Useful engineering properties of ART (speed, configurability, explainability, parallelization and hardware implementation) are examined along with current challenges. Finally, a compilation of online software libraries is provided. It is expected that this overview will be helpful to new and seasoned ART researchers.	https://doi.org/10.1016/j.neunet.2019.09.012	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E1: Does not define or use a RL method	4
RL4SE	Silvander2019	Business Process Optimization with Reinforcement Learning	We investigate the use of deep reinforcement learning to optimize business processes in a business support system. The focus of this paper is to investigate how a reinforcement learning algorithm named Q-Learning, using deep learning, can be configured in order to support optimization of business processes in an environment which includes some degree of uncertainty. We make the investigation possible by implementing a software agent with the help of a deep learning tool set. The study shows that reinforcement learning is a useful technique for business process optimization but more guidance regarding parameter setting is needed in this area.	https://dx.doi.org/10.1007/978-3-030-24854-3_13	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Silver2016	Mastering the game of Go with deep neural networks and tree search	The game of Go has long been viewed as the most challenging of classic games for artificial intelligence owing to its enormous search space and the difficulty of evaluating board positions and moves. Here we introduce a new approach to computer Go that uses 'value networks' to evaluate board positions and 'policy networks' to select moves. These deep neural networks are trained by a novel combination of supervised learning from human expert games, and reinforcement learning from games of self-play. Without any lookahead search, the neural networks play Go at the level of state-of-the-art Monte Carlo tree search programs that simulate thousands of random games of self-play. We also introduce a new search algorithm that combines Monte Carlo simulation with value and policy networks. Using this search algorithm, our program AlphaGo achieved a 99.8\% winning rate against other Go programs, and defeated the human European Go champion by 5 games to 0. This is the first time that a computer program has defeated a human professional player in the full-sized game of Go, a feat previously thought to be at least a decade away.	https://www.ncbi.nlm.nih.gov/pubmed/26819042	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
