project	key	title	abstract	doi	decision	mode	exclusion_criteria	reviewer_count
RL4SE	Cai2022	Multipath Routing for Traffic Engineering with Hypergraph Attention Enhanced Multi-Agent Reinforcement Learning	Traffic Engineering (TE) is an important mechanism of network performance optimization. Some traditional TE approaches mainly focus on static mapping of traffic flow to some available paths without considering the current network utilization or traffic load. Another class of TE methods is heuristic algorithm based on exact mathematical models, which has low adaptability in the face of complex and changing network environments. In this paper, we design a model-free and experience-driven TE method based on Reinforcement Learning (RL). In particular, we present a Multi-Agent RL (MARL) modelling for multipath routing with the objective to minimize the average flow completion time (FCT). Each router in the network is treated as an independent agent and decides how to split the flow originated from it across multiple paths. An efficient learning algorithm for MARL is developed. It employs the hypergraph attention mechanism to extract some relational representations of the network state by considering the graph nature of the routing paths. Moreover, it relies on the Software Defined Network (SDN) for centralized training, while it allows distributed execution without the need for a central controller. To evaluate our approach, comprehensive tests are conducted on two popular network topologies. The results show that 1) our approach significantly reduces FCT and provides better throughput compared to four baseline approaches, and 2) our approach is robust under various traffic load environments and the advantage over other methods is more significant in high traffic load environments.	https://dx.doi.org/10.1109/WOCC55104.2022.9880574	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Cai2022a	A Robust and Learning Approach for Multi-Phase Aerial Search with UAVs		https://doi.org/10.1145/3503047.3503067	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Cai2021a	MRDRL-ROS: A Multi Robot Deep Reinforcement Learning Platform based on Robot Operating System		https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122433708&doi=10.1088\%2f1742-6596\%2f2113\%2f1\%2f012086&partnerID=40&md5=cecb9bf741a767904d312d86c7e95858	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Camara2015	A multi-agent system with reinforcement learning agents for biomedical text mining		https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963548204&doi=10.1145\%2f2808719.2812596&partnerID=40&md5=b0f53ffb31f9502e8c0f28fc918125fd	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Candelieri2019	Business Information Systems for the Cost/Energy Management of Water Distribution Networks: A Critical Appraisal of Alternative Optimization Strategies	The objective of this paper is to show how smart water networks enable new strategies for the energy cost management of the network, more precisely Pump Scheduling Optimization. This problem is traditionally solved using mathematical programming and, more recently, nature inspired meta-heuristics. The schedules obtained by these methods are typically not robust both respect to random variations in the water demand and the non-linear features of the model. The authors consider three alternative optimization strategies: (i) global optimization of black-box functions, based on a Gaussian model and the use of the hydraulic simulator (EPANET) to evaluate the objective function; (ii) Multi Stage Stochastic Programming, which models the stochastic evolution of the water demand through a scenario analysis to solve an equivalent large scale linear program; and finally (iii), Approximate Dynamic Programming, also known as Reinforcement Learning. With reference to real life experimentation, the last two strategies offer more modeling flexibility, are demand responsive and typically result in more robust solutions (i.e. pump schedules) than mathematical programming. More specifically, Approximate Dynamic Programming works on minimal modelling assumption and can effectively leverage on line data availability into robust on-line Pump Scheduling Optimization.	https://dx.doi.org/10.1007/978-3-030-04849-5_1	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Candrawati2016	Adaptive approach in handling human inactivity in computer power management			Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Canino2018	Stochastic energy optimization for mobile GPS applications		https://doi.org/10.1145/3236024.3236076	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Cao2001	An application of GPS systems on a mobile robot	The purpose of this paper is to describe the use of Global Positioning Systems (GPS) as geographic information and navigational system for a ground based mobile robot. Several low cost wireless systems are now available for a variety of innovative automobile applications including location, messaging and tracking and security. Experiments were conducted with a test bed mobile robot, Bearcat II, for point-to-point motion using a Motorola GPS in June 2001. The Motorola M12 Oncore GPS system is connected to the Bearcat U main control computer through a RS232 interface. A mapping program is used to define a desired route. Then GPS information may be displayed for verification. However, the GPS information is also used to update the control points of the mobile robot using a reinforcement learning method. Local position updates are also used when found in the environment. The significance of the method is in extending the use of GPS to local vehicle control that requires more resolution that is available from the raw data using the adaptive control method.	https://dx.doi.org/10.1117/12.444198	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Cao2022	Ensemble Approaches for Test Case Prioritization in UI Testing		https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137162453&doi=10.18293\%2fSEKE2022-148&partnerID=40&md5=3b9a5bf69ec1ae27c7d0f606fd7f08d9	Excluded	conflict_resolution	E1: Does not define or use a RL method,E1: Does not define or use a RL method	4
RL4SE	Cao2021	Automatic HMI Structure Exploration Via Curiosity-Based Reinforcement Learning	Discovering the underlying structure of HMI software efficiently and sufficiently for the purpose of testing without any prior knowledge on the software logic remains a difficult problem. The key challenge lies in the complexity of the HMI software and the high variance in the coverage of current methods. In this paper, we introduce the PathFinder, an effective and automatic HMI software exploration framework. PathFinder adopts a curiosity-based reinforcement learning framework to choose actions that lead to the discovery of more unknown states. Additionally, PathFinder progressively builds a navigation model during the exploration to further improve state coverage. We have conducted experiments on both simulations and real-world HMI software testing environment, which comprise a full tool chain of automobile dashboard instrument cluster. The exploration coverage outperforms manual and fuzzing methods which are the current industrial standards.	https://dx.doi.org/10.1109/ASE51524.2021.9678703	Included	conflict_resolution		4
RL4SE	Cardellini2022	irs-partition: An Intrusion Response System utilizing Deep Q-Networks and system partitions	Intrusion Response is a relatively new field of research. Recent approaches for the creation of Intrusion Response Systems (IRSs) use Reinforcement Learning (RL) as a primary technique for the optimal or near-optimal selection of the proper countermeasure to take in order to stop or mitigate an ongoing attack. However, most of them do not consider the fact that systems can change over time or, in other words, that systems exhibit non-stationary behaviors. Furthermore, stateful approaches, such as those based on RL, suffer from the curse of dimensionality, due to the state space growing exponentially with the size of the protected system. In this paper, we introduce and develop an IRS software prototype, named irs-partition. It leverages the partitioning of the protected system and Deep Q-Networks to address the curse of dimensionality by supporting a multi-agent formulation. Furthermore, it exploits transfer learning to follow the evolution of non-stationary systems. ?? 2022 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).	https://dx.doi.org/10.1016/j.softx.2022.101120	Excluded	conflict_resolution	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Cardoso2000	Using and Evaluating Adaptive Agents for Electronic Commerce Negotiation			Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Cardoso1999	A Multi-agent System for Electronic Commerce including Adaptive Strategic Behaviours			Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Cardozo2022	Next Generation Context-oriented Programming: Embracing Dynamic Generation of Adaptations	Context-oriented Programming (COP) first appeared in 2005 as a way to enable the dynamic adaptation of software systems to specific situations in their surrounding environment. Multiple COP languages have since been proposed, and used in numerous adaptive systems areas, enabling dynamic swapping and composition of adaptive behavior at run-time. However, until recently, all approaches relied on the offline pre-definition of adaptive behavior, limiting the adaptations to only those foreseen at design time. Auto-COP recently emerged as an approach to shift adaptation definition to run-time, if and when the need for adaptations to new contexts arises, by utilizing reinforcement learning techniques. In this paper, we use Auto-COP as a starting point to discuss the research path to achieve a completely dynamic adaptive system. We discuss the potential benefits of such an automated Al-based approach, present several application domain categories where dynamic adaptation definition would enable adaptivity breakthroughs, and discuss open challenges in developing such a fully automated approach.	https://dx.doi.org/10.5381/jot.2022.21.2.a5	Excluded	conflict_resolution	E3: Only conceptual results are reported,E3: Only conceptual results are reported	4
RL4SE	Cardozo2017	Peace COrP: learning to solve conflicts between contexts		https://doi.org/10.1145/3117802.3117803	Included	conflict_resolution		4
RL4SE	Carfora2020	Dialogue management in conversational agents through psychology of persuasion and machine learning		https://doi.org/10.1007/s11042-020-09178-w	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Carlucho2019	Double Q-PID algorithm for mobile robot control		https://doi.org/10.1016/j.eswa.2019.06.066	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Caro2022	AI-as-a-Service Toolkit for Human-Centered Intelligence in Autonomous Driving	This paper presents a proof-of-concept implementation of the AI-as-a-Service toolkit developed within the H2020 TEACHING project and designed to implement an autonomous driving personalization system according to the output of an automatic driver's stress recognition algorithm, both of them realizing a Cyber-Physical System of Systems. In addition, we implemented a data-gathering subsystem to collect data from different sensors, i.e., wearables and cameras, to automatize stress recognition. The system was attached for testing to a driving emulation software, CARLA, which allows testing the approach's feasibility with minimum cost and without putting at risk drivers and passengers. At the core of the relative subsystems, different learning algorithms were implemented using Deep Neural Networks, Recurrent Neural Networks, and Reinforcement Learning.	https://dx.doi.org/10.1109/PerComWorkshops53856.2022.9767501	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Carvalho2012	An adaptive multi-agent-based approach to smart grids control and optimization		https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857620276&doi=10.1007\%2fs12667-012-0054-0&partnerID=40&md5=7c73763863269e6ab4c80f8f0e5fe4da	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Cazenave2022	Mobile Networks for Computer Go		https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097440578&doi=10.1109\%2fTG.2020.3041375&partnerID=40&md5=14f27c19f85ef7f9bba980a6f8e519ca	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Celik2019	Chance-Constrained Trajectory Optimization for Non-linear Systems with Unknown Stochastic Dynamics	Iterative trajectory optimization techniques for non-linear dynamical systems are among the most powerful and sample-efficient methods of model-based reinforcement learning and approximate optimal control. By leveraging time-variant local linear-quadratic approximations of system dynamics and reward, such methods can find both a target-optimal trajectory and time-variant optimal feedback controllers. However, the local linear-quadratic assumptions are a major source of optimization bias that leads to catastrophic greedy updates, raising the issue of proper regularization. Moreover, the approximate models' disregard for any physical state-action limits of the system causes further aggravation of the problem, as the optimization moves towards unreachable areas of the state-action space. In this paper, we address the issue of constrained systems in the scenario of online-fitted stochastic linear dynamics. We propose modeling state and action physical limits as probabilistic chance constraints linear in both state and action and introduce a new trajectory optimization technique that integrates these probabilistic constraints by optimizing a relaxed quadratic program. Our empirical evaluations show a significant improvement in learning robustness, which enables our approach to perform more effective updates and avoid premature convergence observed in state-of-the-art algorithms.	https://dx.doi.org/10.1109/IROS40897.2019.8967794	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Cen2013	Reinforcement learning in information searching			Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Chakole2021	A Q-learning agent for automated trading in equity stock markets	Trading strategies play a vital role in Algorithmic trading, a computer program that takes and executes automated trading decisions in the stock market. The conventional wisdom is that the same trading strategy is not profitable for all stocks all the time. The selection of a trading strategy for the stock at a particular time instant is the major research problem in the stock market trading. An optimal dynamic trading strategy generated from the current pattern of the stock price trend can attempt to solve this problem. Reinforcement Learning can find this optimal dynamic trading strategy by interacting with the actual stock market as its environment. The representation of the state of the environment is crucial for performance. We have proposed two different ways to represent the discrete states of the environment. In this work, we trained the trading agent using the Q-learning algorithm of Reinforcement Learning to find optimal dynamic trading strategies. We experimented with the two proposed models on real stock market data from the Indian and American stock markets. The proposed models outperformed the Buy-and-Hold and Decision-Tree based trading strategy in terms of profitability. (C) 2020 Elsevier Ltd. All rights reserved.	https://dx.doi.org/10.1016/j.eswa.2020.113761	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Chalita2016	Reinforcement learning in a bio-connectionist model based in the thalamo-cortical neural circuit	In a previous study, we presented a program to simulate a particular dynamic of the thalamocortical biological system. The method used was called bio-connectionism which linked the thalanno-cortical mechanism reproduced with animal perception. In this presentation, a reinforcement learning program is supported by this mechanism. In a game world designed to test the model developed, the agent is assigned to a character that must learn by trial and error from its own experience upon recognition of aversive and appetitive patterns. The results confirm, support and extend the notion of configuration, a term familiar with sparse coding principles. If, as it is documented, this mechanism observed in sensory areas can be thought as condition of perception, the brain areas taken together each in its interaction with a respective sub-thalamic nucleus are suspected to be considered as condition of cognition. We introduce some philosophical questions derived from the experimental results in the discussion section. (C) 2016 Elsevier B.V. All rights reserved.	https://dx.doi.org/10.1016/j.bica.2016.03.001	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Chan2019	Autonomous Imaging and Mapping of Small Bodies Using Deep Reinforcement Learning	The mapping and navigation around small unknown bodies continues to be an extremely interesting and exciting problem in the area of space exploration. Traditionally, the spacecraft trajectory for mapping missions is designed by human experts using hundreds of hours of human time to supervise the navigation and orbit selection process. While the current methodology has performed adequately for previous missions (such as Rosetta, Hayabusa and Deep Space), as the demands for mapping missions expand, additional autonomy during the mapping and navigation process will become necessary for mapping spacecraft. In this work we provide the framework for optimizing the autonomous imaging and mapping problem as a Partially Observable Markov Decision Process (POMDP). In addition, we introduce a new simulation environment which simulates the orbital mapping of small bodies and demonstrate that policies trained with our POMDP formulation are able to maximize map quality while autonomously selecting orbits and supervising imaging tasks. We conclude with a discussion of integrating Deep Reinforcement Learning modules with classic flight software systems, and some of the challenges that could be encountered when using Deep RL in flight-ready systems.	https://dx.doi.org/10.1109/AERO.2019.8742147	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Chandrasekar2022	Hybrid Deep Learning Approach for Improved Network Connectivity in Wireless Sensor Networks	Wireless sensor networks occupy a prominent role in industrial as well as scientific applications. Lifetime enhancement and coverage are the major factors considered while designing the network. Various research models are evolved by considering the scheduling and routing process to solve the network lifetime issues. However, coverage and connectivity is another important factor that affects the lifetime of the remaining nodes. When a large number of sensors are deployed randomly, scheduling is preferred to enhance the network lifetime, but it leads to coverage issues. Other than scheduling, node damage, battery exhaustion, software and hardware failures might lead to coverage issues. Preserving the network connectivity while maximizing the network coverage is a crucial task in wireless sensor networks. To preserve the network connectivity and improve the wireless sensor networks coverage this research work presents a hybrid deep learning approach using a deep neural network and reinforcement learning algorithm. The Proposed model is experimentally verified and compared with conventional deep neural network and reinforcement learning algorithms to demonstrate the better balancing characteristics between network coverage and lifetime.	https://dx.doi.org/10.1007/s11277-022-10052-1	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Chang2021	Accuracy vs. Efficiency: Achieving both Through Hardware-Aware Quantization and Reconfigurable Architecture with Mixed Precision	We propose a hardware/software co-design framework, which leverages hardware-aware quantization and a reconfigurable processor to improve the computational efficiency of convolutional neural networks (CNNs) on tiny IoT devices based on reconfigurable platforms. Firstly, we proposed a multi-objective optimization value function that can weigh accuracy, the size of CNN models, and computational delay, to improve the efficiency of the mixed- precision quantization algorithm based on deep reinforcement learning. Secondly, we propose a reconfigurable CNN processor that can adapt to the computing characteristics of various quantized CNN models, as well as a reconfigurable computing array and an on-chip elastic buffer, to improve the performance and computing efficiency on edge equipment. Finally, we demonstrate the effectiveness of the proposed co-design method through an extensive evaluation of the Ultra96-V2 platform. With respect to the well-known CNNs\emdashVGG-16, ResNet-50, and MobileNet-V2, the experimental result shows that the throughput of 216.6 GOPS, 214.0 GOPS, and 53.6 GOPS, the computing efficiency of 0.63GOPS/DSP, 0.64GOPS/DSP, and 0.24 GOPS/DSP, respectively. In addition, achieving a better optimized trade-off between the computing efficiency and accuracy compared with the recently proposed CNN processor with fixed bit-width and mixed-precision.	https://dx.doi.org/10.1109/ISPA-BDCloud-SocialCom-SustainCom52081.2021.00033	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Chao2015	November 2015: This Month in JoVE	Here's a look at what's coming up in the November 2015 issue of JoVE: The Journal of Visualized Experiments. In JoVE Neuroscience, we know that fruit flies (Drosophila melanogaster) are a lot like humans in many ways-especially because they like their personal space. And in fruit flies, this preferred social distance can be measured using the social space assay. McNiel et al. demonstrate this straightforward protocol, which requires only simple equipment and experimental setups. Flies are blown into a social chamber and forced to form a tight group. Then they're allowed to take their preferred distance from one another. These distances are measured and processed with free online software (ImageJ). This social space assay provides a simple yet powerful paradigm for analyzing the underlying neurogenetics and environmental factors of social behavior. In JoVE Behavior, humans have a natural ability to acquire new motor skills, and this ability is crucial for upper limb amputees as they learn the complex control schemes for advanced multifunctional prosthetics. This month, Roche et al. present a case study of a structured rehabilitation method, which aims to improve multifunctional prosthetic control. Their subject underwent a structured protocol of imitation, repetition, and reinforcement learning. The subject demonstrated improvement in a widely used hand function test. This study suggests that a structured rehabilitation method may facilitate proficiency for multifunctional prosthetic control, and provides basis for larger clinical studies. Stress is a major concept in JoVE Behavior, and comprises various physiological responses to challenges. Among other responses, stress increases body temperature, which provides a quantitative measure of this response. However, the very act of measuring body temperature can be stressful to subjects, especially if they're wild animals. So Jerem et al. present a protocol for noninvasively measuring temperature in wild birds using infrared thermography. Their set-up is equipped with bird food and an infrared camera. This takes a thermal video of the bird before and after the researcher remotely closes the box, which acts as a mild acute stressor. The skin around the bird's eye is the warmest area in the image, and this protocol provides a time series of eye-region temperature with fine temporal resolution. With further validation, this method may prove valuable for studying the dynamics of the stress response for a wide range of researchers from environmental science to medicine. You've just had a sneak peek of the November 2015 issue of JoVE. Visit the website to see the full-length articles, plus many more, in JoVE: The Journal of Visualized Experiments.	https://dx.doi.org/10.3791/5758	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E5: Other not a paper	4
RL4SE	Chellaswamy2022	6-phase DFIG for wind energy conversion system: A hybrid approach	This research presents a novel wind power system based on a six-phase doubly-fed induction generator (DFIG). Optimization approaches are required to improve the efficiency of the traditional controllers. This study introduces a blended method for DFIG-based wind power transformation systems that combines quantum process and deep reinforcement learning (QPDRL) to improve control efficiency. It will be driven by using online control algorithms to eliminate the optimizing step and upgrade online control strategies. The proposed QPDRL can prevent local optimum solutions, forecast the future essential phase, and update DFIG-based wind power plants' regulation methods online. For two distinct scenarios, the QPDRL was contrasted with the proportional integral derivative (PID) controller, fractional-order PID, and reinforcement learning (for changeable air velocity, there are two types of arbitrary and step amplitudes). Matlab software was used to experiment. As air velocity variations exist, the findings revealed a 62\% reduction in the DC link voltage ripples and a 99\% reduction in speed overshoot with wind velocities overrun. Finally, comparing PID controls revealed a 42.15 percent reduction in grid current THD and an 11.38 percent reduction in the generator current.	https://dx.doi.org/10.1016/j.seta.2022.102497	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Chen2020	Reinforcement Learning on Computational Resource Allocation of Cloud-based Wireless Networks	Wireless networks used for Internet of Things (IoT) are expected to largely involve cloud-based computing and processing. Softwarised and centralised signal processing and network switching in the cloud enables flexible network control and management. In a cloud environment, dynamic computational resource allocation is essential to save energy while maintaining the performance of the processes. The stochastic features of the Central Processing Unit (CPU) load variation as well as the possible complex parallelisation situations of the cloud processes makes the dynamic resource allocation an interesting research challenge. This paper models this dynamic computational resource allocation problem into a Markov Decision Process (MDP) and designs a model-based reinforcement-learning agent to optimise the dynamic resource allocation of the CPU usage. Value iteration method is used for the reinforcement-learning agent to pick up the optimal policy during the MDP. To evaluate our performance we analyse two types of processes that can be used in the cloud-based IoT networks with different levels of parallelisation capabilities, i.e., Software-Defined Radio (SDR) and Software-Defined Networking (SDN). The results show that our agent rapidly converges to the optimal policy, stably performs in different parameter settings, outperforms or at least equally performs compared to a baseline algorithm in energy savings for different scenarios.	https://dx.doi.org/10.1109/WF-IoT48130.2020.9221234	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Chen2021	Grey-box Fuzzing With Deep Reinforcement Learning And Process Trace Back	Grey-box fuzzing, as a software testing technique, can find possible program bugs such as memory leaks, assertion failures and invalid input by generate random data then input it into a program, and monitor program exceptions. With program running, grey-box fuzzing collected the branch information in order to guide choosing next seeds. In this paper, we try to use the concept of Markov decision processes to formalize grey-box fuzzing as a deep reinforcement learning problem, and use process trace back(Intel Process Trace) to collect branch information in order to improve its efficiency toward binary programs. The experiments show this approach can outperform baseline random fuzzing and gain performance improvement.	https://dx.doi.org/10.1109/AEMCSE51986.2021.00238	Included	new_screen		4
RL4SE	Chen2019	Reinforcement-Learning-Based Test Program Generation for Software-Based Self-Test	Software-based Self-test (SBST) has been recognized as a promising complement to scan-based structural Built-in Self-test (BIST), especially for in-field self-test applications. In response to the ever-increasing complexities of the modern CPU designs, machine learning algorithms have been proposed to extract processor behavior from simulation data and help constrain ATPG to generate functionally-compatible patterns. However, these simulation-based approaches in general suffer sample inefficiency, i.e., only a small portion of the simulation traces are relevant to fault detection. Inspired by the recent advances in reinforcement learning (RL), we propose an RL-based test program generation technique for transition delay fault (TDF) detection. During the training process, knowledge learned from the simulation data is employed to tune the simulation policy; this close-loop approach significantly improves data efficiency, compared to previous open-loop approaches. Furthermore, RL is capable of dealing with delayed responses, which is common when executing processor instructions. Using the trained RL model, instruction sequences that bring the processor to the fault-sensitizing states, i.e., TDF test patterns, can be generated. The proposed test program generation technique is applied to a MIPS32 processor. For TDF, the fault coverage is 94.94\%, which is just 2.57\% less than the full-scan based approach.	https://dx.doi.org/10.1109/ATS47505.2019.00013	Included	new_screen		4
RL4SE	Chen2019a	Reinforcement-Learning Based Test Program Generation for Software-Based Self-Test	Software-based Self-test (SBST) has been recognized as a promising complement to scan-based structural Built-in Self-test (BIST), especially for in-field self-test applications. In response to the ever-increasing complexities of the modern CPU designs, machine learning algorithms have been proposed to extract processor behavior from simulation data and help constrain ATPG to generate functionally-compatible patterns. However, these simulation-based approaches in general suffer sample inefficiency, i.e., only a small portion of the simulation traces are relevant to fault detection. Inspired by the recent advances in reinforcement learning (RL), we propose an RL-based test program generation technique for transition delay fault (TDF) detection. During the training process, knowledge learned from the simulation data is employed to tune the simulation policy; this close-loop approach significantly improves data efficiency, compared to previous open-loop approaches. Furthermore, RL is capable of dealing with delayed responses, which is common when executing processor instructions. Using the trained RL model, instruction sequences that bring the processor to the fault-sensitizing states, i.e., TDF test patterns, can be generated. The proposed test program generation technique is applied to a MIPS32 processor. For TDF, the fault coverage is 94.94\%, which is just 2.57\% less than the full-scan based approach.	https://dx.doi.org/10.1109/ATS47505.2019.00013	Excluded	conflict_resolution	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Chen2021a	Traffic flow of connected and automated vehicles in Smart Cities: Human-Centric	This paper proposes a novel Connected and Automated Vehicle (CAV) model as a scanner for heterogeneous traffic flows, which employs CAV on the road to detect traffic flow characteristics in multiple traffic scenes through various sensors. The model contains the hardware platform and software algorithm of CAV, and the analysis of traffic flow detection and simulation by Flow Project from Mobile Sensing Lab at UC Berkeley and Amazon AWS Machine Learning research grants based on SUMO, where the driving of the car is mainly controlled by Reinforcement Learning (RL). The simulation results showed that the traffic flow scanning, tracking and data recording by CAV are continuous and effective for the wide range and identification confirm function when CAV are in one lane. The effective detection area of CAV is in bow shape in the heterogeneous traffic flow, the occlusion rate is not associated with the lane position of CAV. Therefore, the calculated results should be filtered and optimized to enhance the confidence of heterogeneous traffic data collected. Currently, standards or most practitioners are not aware of this.	https://dx.doi.org/10.1109/SWC50871.2021.00049	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Chen2022	The Scanner of Heterogeneous Traffic Flow in Smart Cities by an Updating Model of Connected and Automated Vehicles	The problems of traditional traffic flow detection and calculation methods include limited traffic scenes, high system costs, and lower efficiency over detecting and calculating. Therefore, in this paper, we presented the updating Connected and Automated Vehicles (CAVs) model as the scanner of heterogeneous traffic flow, which uses various sensors to detect the characteristics of traffic flow in several traffic scenes on the roads. The model contains the hardware platform, software algorithm of CAV, and the analysis of traffic flow detection and simulation by Flow Project, where the driving of vehicles is mainly controlled by Reinforcement Learning (RL). Finally, the effectiveness of the proposed model and the corresponding swarm intelligence strategy is evaluated through simulation experiments. The results showed that the traffic flow scanning, tracking, and data recording performed continuously by CAVs are effective. The increase in the penetration rate of CAVs in the overall traffic flow has a significant effect on vehicle detection and identification. In addition, the vehicle occlusion rate is independent of the CAV lane position in all cases. The complete street scanner is a new technology that realizes the perception of the human settlement environment with the help of the Internet of Vehicles based on 5G communications and sensors. Although there are some shortcomings in the experiment, it still provides an experimental reference for the development of smart vehicles.	https://dx.doi.org/10.1109/TITS.2022.3165155	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Chen2018	The Research on Adaptive Reinforcement Learning Technique Based on Convex Polyhedra Abstraction Domain		https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048118328&doi=10.11897\%2fSP.J.1016.2018.00112&partnerID=40&md5=9344f17a7113afbe67927bc811137d33	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
RL4SE	Chen2022a	LAMP: Load-Balanced Multipath Parallel Transmission in Point-to-Point NoCs	Network-on-chip (NoC) is an emerging paradigm that is able to connect a significant amount of processing elements (PEs). However, as a distributed subsystem, NoC resources have not been exploited to the fullest. Multipath parallel transmission, which splits one message into multiple parts and sends them simultaneously, shows its efficiency in utilizing NoC resources and further reducing the transmission latency. However, this method is not fully optimized in previous works, especially for emerging point-to-point NoCs due to the following reasons: 1) only limited shortest paths are chosen; 2) static message splitting strategy without considering NoC utilization state increases contentions; and 3) the optimization of hardware that supports multipath parallel transmission is missing, resulting in additional overheads. Thus, we propose LAMP, a software and hardware collaborated design to efficiently utilize resources and reduce latency in point-to-point NoCs through the load-balanced multipath parallel transmission. Specifically, we propose a reinforcement learning-based algorithm to decide when and how to split messages, and which path should be used according to traffic loads. Also, the temporal and spatial load-balancing algorithms are proposed so that the message size is adjusted properly to utilize NoC resources. Moreover, we revise the hardware design to support multipath parallel transmission efficiently. Extensive experiments show that our algorithm achieves a remarkable performance improvement (+18.0\% to +29.9\%) when compared with the state-of-the-art dual-path algorithm. Our hardware design decreases power and area consumption by 23.2\% and 10.3\% over the dual-path hardware.	https://dx.doi.org/10.1109/TCAD.2022.3151021	Excluded	new_screen	E2: Software engineering is not the problem RL is used for,E2: Software engineering is not the problem RL is used for	4
